filename,field,gemini_score,gemini_explanation
fiscal_note_20250801_090518_n25_rerank_k20.json,economic_impact,1.0,"
The candidate text is completely incorrect and appears to be summarizing a different part of the fiscal note. It misses every single key piece of information from the gold standard text, including:
- The specific cost of incarceration ($277,035) which is the core of the economic impact argument.
- The program's goal of keeping women out of prison to reduce costs for the Department of Corrections and Rehabilitation.
- All statistics regarding referrals, participants, and graduates.

Furthermore, the candidate text directly contradicts the gold standard by stating that ""specific cost savings or reductions in related expenditures are not detailed,"" when the gold standard's primary point is the specific cost savings from avoiding incarceration. The candidate introduces unrelated information about appropriations and a new position, which are not mentioned in the reference text for this field."
fiscal_note_20250801_090518_n25_rerank_k20.json,policy_impact,1.0,"
The candidate text is completely incorrect and contradicts the gold standard on the most critical point. The gold standard clearly states that the measure makes the First Circuit Women's Court *permanent*. The candidate text incorrectly states that it establishes a *temporary* program. It also misses several other key facts, such as the context of Act 243, the establishment of a new pilot program in the Kona Division of the Third Circuit, and the long-term goal of a statewide rollout. The information it does include about funding and personnel is not present in the gold standard text."
fiscal_note_20250801_090518_n25_rerank_k20.json,revenue_sources,7.0,"The candidate text correctly identifies the revenue source as ""general revenues of the State of Hawaii,"" which is equivalent to the gold standard's ""State General Funds."" However, it includes a significant amount of extraneous information, such as specific appropriation amounts, fiscal years, and the purposes for the funding. This additional detail, while related, goes far beyond the scope of the gold standard for this specific field and would be more appropriate in other sections of a fiscal note (e.g., 'appropriations'). The core information is correct, but the inclusion of excessive detail reduces the quality of the answer for this specific field."
fiscal_note_20250801_090518_n25_rerank_k20.json,six_year_fiscal_implications,1.0,"The candidate text is completely incorrect and contradicts the gold standard text. The gold standard text provides a detailed six-year fiscal projection based on a specific set of assumptions, using the First Circuit Court's program costs ($695,236 for a pilot, $705,416 for a permanent program) as a model for a statewide rollout. In contrast, the candidate text incorrectly claims that there is insufficient data for a six-year projection, cites completely different and unrelated cost figures, and states that there is no information on program expansion or recurring costs, all of which are explicitly detailed in the gold standard text."
fiscal_note_20250801_090518_n25_rerank_k20.json,operating_revenue_impact,0.0,Missing text
fiscal_note_20250801_090518_n25_rerank_k20.json,capital_expenditure_impact,0.0,Missing text
fiscal_note_20250801_090518_n25_rerank_k20.json,fiscal_implications_afer_6_years,0.0,Missing text
fiscal_note_20250801_090318_n15_rerank_k25.json,overview,3.0,"
The candidate text misses one of the two primary purposes of the measure: permanently establishing the Women's Court Program in the First Circuit. This is a critical omission.

Additionally, the candidate text contains a factual error, stating the Kona pilot program is for three years, while the gold standard correctly identifies it as a two-year pilot program.

While it correctly mentions the sunset date and the requirement for a report, it misses the key details of which circuits the report should cover. The inclusion of specific appropriation amounts does not compensate for the missing core information and the factual error."
fiscal_note_20250801_090318_n15_rerank_k25.json,appropriations,5.0,"The candidate text correctly identifies the specific appropriation amounts for the correct fiscal years and correctly links them to the Kona Women's Court Pilot Program. However, it fails on two key points. First, it provides an inaccurate list of what the funds will be used for (e.g., it mentions a ""probation supervisor position"" not present in the reference, and omits ""training of program staff"" and ""contract vendors""). Second, it includes a large amount of irrelevant information about other programs, bills, and budget requests, framing the correct information as just one part of a ""fragmented"" picture, which is not the case in the focused gold standard text."
fiscal_note_20250801_090318_n15_rerank_k25.json,assumptions_and_methodology,1.0,"
The candidate text is completely incorrect and appears to be summarizing a different document altogether. It contradicts the gold standard on nearly every key point.

- **Methodology:** The gold standard states the cost is calculated by ""mirroring"" the cost of a pilot program. The candidate text claims it's based on ""staffing requirements"" and ""extrapolated.""
- **Scope:** The gold standard applies the cost to the ""Kona Division."" The candidate text incorrectly states it is to ""encompass other circuits.""
- **Cost Details:** The gold standard mentions costs for ""supplies, technological devices and workstations, as well as contractor costs."" The candidate text introduces entirely different and highly specific costs not mentioned in the reference, such as a Clinical Psychologist FTE, a Social Worker FTE, training, and program evaluation, including specific dollar amounts.
- **Source of Detail:** The gold standard refers to ""Table 1,"" while the candidate refers to numerous ""Documents.""

The candidate text fails to capture any of the specific information from the gold standard and instead provides a completely different set of facts."
fiscal_note_20250801_090318_n15_rerank_k25.json,fiscal_table,0.0,Missing text
fiscal_note_20250801_090318_n15_rerank_k25.json,agency_impact,1.0,"
The candidate text is completely incorrect and appears to be from an entirely different document. It incorrectly identifies the impacted agency as the Department of Health (DOH) instead of the Judiciary. It also fails to mention the ""Women's Court Pilot Program,"" the ""Big Island Drug Court,"" or any other key detail from the gold standard text, instead discussing an unrelated expansion of services in the Adult Mental Health Division."
fiscal_note_20250801_090318_n15_rerank_k25.json,economic_impact,1.0,"
The candidate text is completely incorrect and fails to capture any of the specific factual information from the gold standard.

- **Missing Critical Data:** The candidate text omits all key figures from the gold standard, including the cost of incarceration ($277,035), the program's annual goal (20 women), and the specific participant numbers (83 referrals, 11 in phase one, 12 in phase two, 6 graduates).
- **Direct Contradiction:** The candidate text incorrectly states that ""specific cost savings or community benefit quantifications are absent,"" which directly contradicts the gold standard's provision of a precise cost-of-incarceration figure that grounds the entire economic impact argument.
- **Factual Inaccuracy:** The candidate describes the program as a ""proposed pilot program,"" whereas the gold standard presents it as an existing, operational program with historical data.
- **Extraneous Information:** The candidate includes information about a requested budget and specific staffing roles that are not mentioned in the gold standard text."
fiscal_note_20250801_090318_n15_rerank_k25.json,policy_impact,1.0,"
The candidate text is completely incorrect and does not contain any of the key policy impacts described in the gold standard text. The candidate focuses on fiscal appropriations and administrative details (staffing, Dept. of Health services), which belong in different sections of a fiscal note analysis.

The gold standard clearly outlines the core policy changes:
1.  Making the First Circuit Women's Court permanent.
2.  Removing the previous sunset date.
3.  Establishing a *new* pilot program in the Third Circuit (Kona).
4.  Stating the intent for a phased statewide rollout.

The candidate text misses every single one of these critical points, making it entirely irrelevant as a summary of the bill's policy impact."
fiscal_note_20250801_090318_n15_rerank_k25.json,revenue_sources,4.0,"
The candidate text correctly identifies that the revenue source is State General Funds (""general revenues of the State of Hawaii""). However, it then includes a large amount of extraneous information about specific appropriation amounts. This information is out of scope for the `revenue_sources` field and belongs in a separate field like `appropriation_amount`. This significant addition of irrelevant detail makes the answer incorrect for the specific field being evaluated."
fiscal_note_20250801_090318_n15_rerank_k25.json,six_year_fiscal_implications,1.0,"The candidate text is completely incorrect and contradicts the gold standard. It claims there is insufficient data for a six-year projection, whereas the gold standard provides a detailed projection based on specific assumptions about a statewide rollout. The financial figures cited in the candidate text ($514,900, $557,000) are entirely different from those in the gold standard ($695,236, $705,416). The candidate fails to mention the core logic of the gold standard: modeling future costs on the transition of the First Circuit's pilot program to a permanent one and projecting a phased rollout to other circuits."
fiscal_note_20250801_090318_n15_rerank_k25.json,operating_revenue_impact,0.0,Missing text
fiscal_note_20250801_090318_n15_rerank_k25.json,capital_expenditure_impact,0.0,Missing text
fiscal_note_20250801_090318_n15_rerank_k25.json,fiscal_implications_afer_6_years,0.0,Missing text
